step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
2727,187726,5454,0.03251522614857989,1.0,1.0
2728,187792,5456,0.023075303199370546,1.0,1.0
2729,187858,5458,0.030599783874583113,1.0,1.0
2730,187940,5460,0.030165605111134152,1.0,1.0
2731,188006,5462,0.028116746205283684,1.0,1.0
2732,188088,5464,0.02183621032798591,1.0,1.0
2733,188154,5466,0.08319567046365656,1.0,1.0
2734,188220,5468,0.033768267563448084,1.0,1.0
2735,188286,5470,0.025923195259169772,1.0,1.0
2736,188352,5472,0.029198750962349876,1.0,1.0
2737,188434,5474,0.031447264604588764,1.0,1.0
2738,188500,5476,0.02446611056807098,1.0,1.0
2739,188566,5478,0.024018650174120994,1.0,1.0
2740,188632,5480,0.055907847651497464,1.0,1.0
2741,188698,5482,0.0343120951571354,1.0,1.0
2742,188780,5484,0.03316778784406679,1.0,1.0
2743,188862,5486,0.05147749190219425,1.0,1.0
2744,188928,5488,0.04657699639733277,1.0,1.0
2745,188994,5490,0.02124853614950388,1.0,1.0
2746,189060,5492,0.02789949453416796,1.0,1.0
2747,189126,5494,0.031813327966847466,1.0,1.0
2748,189192,5496,0.0656589980227158,1.0,1.0
2749,189258,5498,0.03514604369825896,1.0,1.0
2750,189340,5500,0.02440405216606962,1.0,1.0
2751,189390,5502,0.04002899182458559,1.0,1.0
2752,189456,5504,0.03836512441364662,1.0,1.0
2753,189522,5506,0.0615957268735512,1.0,1.0
2754,189604,5508,0.013966299275522513,1.0,1.0
2755,189686,5510,0.025531774053083395,1.0,1.0
2756,189752,5512,0.0353307553493476,1.0,1.0
2757,189834,5514,0.05357986473331196,1.0,1.0
2758,189900,5516,0.02831728490328764,1.0,1.0
2759,189982,5518,0.024869480247301647,1.0,1.0
2760,190048,5520,0.022520965302726605,1.0,1.0
2761,190114,5522,0.042978365654158024,1.0,1.0
2762,190196,5524,0.021047314223281398,1.0,1.0
2763,190262,5526,0.03856879561607874,1.0,1.0
2764,190344,5528,0.020875029954020723,1.0,1.0
2765,190426,5530,0.0319337673586077,1.0,1.0
2766,190492,5532,0.027685658399227722,1.0,1.0
2767,190558,5534,0.022151590318716212,1.0,1.0
2768,190624,5536,0.06868878136453645,1.0,1.0
2769,190690,5538,0.03458821057246771,1.0,1.0
2770,190756,5540,0.054428139362920465,1.0,1.0
2771,190822,5542,0.02535539194320773,1.0,1.0
2772,190904,5544,0.02260735128085429,1.0,1.0
2773,190954,5546,0.0761956670937252,1.0,1.0
2774,191036,5548,0.019120461509378402,1.0,1.0
2775,191118,5550,0.03266017892064472,1.0,1.0
2776,191184,5552,0.024286277539709425,1.0,1.0
2777,191250,5554,0.02687365952082122,1.0,1.0
2778,191332,5556,0.030912351446054875,1.0,1.0
2779,191414,5558,0.025124431648017347,1.0,1.0
2780,191464,5560,0.05452686510506292,1.0,1.0
2781,191546,5562,0.02421188607465922,1.0,1.0
2782,191628,5564,0.02564665437505461,1.0,1.0
2783,191694,5566,0.02727983749429739,1.0,1.0
2784,191776,5568,0.023978550439950865,1.0,1.0
2785,191858,5570,0.026625928234291118,1.0,1.0
2786,191940,5572,0.02493173128753735,1.0,1.0
2787,191990,5574,0.04402424719176432,1.0,1.0
2788,192072,5576,0.016494406593909616,1.0,1.0
2789,192138,5578,0.04844032867890977,1.0,1.0
2790,192204,5580,0.019465014251406565,1.0,1.0
2791,192286,5582,0.017462321019497757,1.0,1.0
2792,192368,5584,0.017642784443740143,1.0,1.0
2793,192418,5586,0.039488109090070604,1.0,1.0
2794,192484,5588,0.022627149734591526,1.0,1.0
2795,192566,5590,0.014842420721861382,1.0,1.0
2796,192632,5592,0.04896207460080491,1.0,1.0
2797,192682,5594,0.03849792962202727,1.0,1.0
2798,192748,5596,0.021452263715195975,1.0,1.0
2799,192814,5598,0.01376584659609623,1.0,1.0
2800,192896,5600,0.015051917435067851,1.0,1.0
2801,192978,5602,0.023505690978027648,1.0,1.0
2802,193044,5604,0.024622715160305033,1.0,1.0
2803,193142,5606,0.020216292861649016,1.0,1.0
2804,193224,5608,0.021837618116120228,1.0,1.0
2805,193290,5610,0.027791442738021036,1.0,1.0
2806,193340,5612,0.035290830788865905,1.0,1.0
2807,193422,5614,0.019426384120013723,1.0,1.0
2808,193472,5616,0.037890301426314055,1.0,1.0
2809,193522,5618,0.04760089073724316,1.0,1.0
2810,193604,5620,0.026793592095484976,1.0,1.0
2811,193654,5622,0.038937678084619405,1.0,1.0
2812,193736,5624,0.024276731720286902,1.0,1.0
2813,193802,5626,0.026853901978200416,1.0,1.0
2814,193852,5628,0.025108145814174542,1.0,1.0
2815,193934,5630,0.05601212332076315,1.0,1.0
2816,194000,5632,0.02022300610064178,1.0,1.0
2817,194082,5634,0.01899307746360062,1.0,1.0
2818,194148,5636,0.04204330800834466,1.0,1.0
2819,194214,5638,0.02466158568362147,1.0,1.0
2820,194280,5640,0.04311190022509805,1.0,1.0
2821,194346,5642,0.019743453329139626,1.0,1.0
2822,194412,5644,0.032870282627980175,1.0,1.0
2823,194478,5646,0.01939188755253962,1.0,1.0
2824,194560,5648,0.035142065062679965,1.0,1.0
2825,194642,5650,0.01876997269463292,1.0,1.0
2826,194708,5652,0.029213381368856258,1.0,1.0
2827,194774,5654,0.02999012216313126,1.0,1.0
2828,194840,5656,0.016401909320473074,1.0,1.0
2829,194906,5658,0.020023519773959598,1.0,1.0
2830,194972,5660,0.02738184089044853,1.0,1.0
2831,195070,5662,0.021382212821934102,1.0,1.0
2832,195120,5664,0.041093870545421816,1.0,1.0
2833,195186,5666,0.019116655053194445,1.0,1.0
2834,195252,5668,0.023292341854911976,1.0,1.0
2835,195334,5670,0.025073540918327846,1.0,1.0
2836,195400,5672,0.031786646785855764,1.0,1.0
2837,195466,5674,0.021507756125327227,1.0,1.0
2838,195516,5676,0.03403519051065753,1.0,1.0
2839,195582,5678,0.02390415880296697,1.0,1.0
2840,195632,5680,0.032702320637285474,1.0,1.0
2841,195698,5682,0.0204001668159858,1.0,1.0
2842,195764,5684,0.028851403740747152,1.0,1.0
2843,195846,5686,0.01704448703091014,1.0,1.0
2844,195912,5688,0.025205366617665394,1.0,1.0
2845,195978,5690,0.019197345056900874,1.0,1.0
2846,196060,5692,0.030651435932700154,1.0,1.0
2847,196110,5694,0.038628266874507246,1.0,1.0
2848,196176,5696,0.019202380231568884,1.0,1.0
2849,196226,5698,0.028890914172942497,1.0,1.0
2850,196292,5700,0.02455067972215432,1.0,1.0
2851,196358,5702,0.020869919928659723,1.0,1.0
2852,196440,5704,0.02048685948047748,1.0,1.0
2853,196522,5706,0.017984425271911634,1.0,1.0
2854,196604,5708,0.024295620603708844,1.0,1.0
2855,196686,5710,0.016217573852522947,1.0,1.0
2856,196752,5712,0.015075358569896613,1.0,1.0
2857,196834,5714,0.024368926629421535,1.0,1.0
2858,196900,5716,0.021796557120518714,1.0,1.0
2859,196966,5718,0.018708236347501427,1.0,1.0
2860,197048,5720,0.019502977603179553,1.0,1.0
2861,197114,5722,0.031154752237572275,1.0,1.0
2862,197180,5724,0.0493900020514428,1.0,1.0
2863,197246,5726,0.022227180244066426,1.0,1.0
2864,197328,5728,0.01745887415580498,1.0,1.0
2865,197394,5730,0.041146652197695754,1.0,1.0
2866,197460,5732,0.02722877274144082,1.0,1.0
2867,197526,5734,0.047091563560333505,1.0,1.0
2868,197592,5736,0.026347391454497958,1.0,1.0
2869,197674,5738,0.03611233021840178,1.0,1.0
2870,197756,5740,0.032857711170091904,1.0,1.0
2871,197822,5742,0.022746597490932666,1.0,1.0
2872,197904,5744,0.020072961513565562,1.0,1.0
2873,197970,5746,0.04061059587996248,1.0,1.0
2874,198052,5748,0.01809096308517688,1.0,1.0
2875,198118,5750,0.03157442566696367,1.0,1.0
2876,198184,5752,0.024912432868133563,1.0,1.0
2877,198250,5754,0.02199747272346926,1.0,1.0
2878,198332,5756,0.01488275762852542,1.0,1.0
2879,198414,5758,0.0299304132238953,1.0,1.0
2880,198512,5760,0.019282575637851244,1.0,1.0
2881,198578,5762,0.024848505332471047,1.0,1.0
2882,198644,5764,0.024908919959336594,1.0,1.0
2883,198710,5766,0.03800297579365135,1.0,1.0
2884,198792,5768,0.021799411897908245,1.0,1.0
2885,198858,5770,0.023815960670984994,1.0,1.0
2886,198924,5772,0.029454213245181823,1.0,1.0
2887,198990,5774,0.044268807935968185,1.0,1.0
2888,199056,5776,0.02536208388900061,1.0,1.0
2889,199122,5778,0.02913804439536487,1.0,1.0
2890,199188,5780,0.04560334280273111,1.0,1.0
2891,199238,5782,0.04484752050391236,1.0,1.0
2892,199304,5784,0.02926113096496756,1.0,1.0
2893,199370,5786,0.025097386399453154,1.0,1.0
2894,199452,5788,0.02844995090201845,1.0,1.0
2895,199518,5790,0.023837560863169217,1.0,1.0
2896,199584,5792,0.02765920938462099,1.0,1.0
2897,199666,5794,0.022730934544262595,1.0,1.0
2898,199748,5796,0.024857546979530375,1.0,1.0
2899,199798,5798,0.030823160346407738,1.0,1.0
2900,199864,5800,0.051763248159753195,1.0,1.0
2901,199930,5802,0.02305166370362657,1.0,1.0
2902,199996,5804,0.020967599081034117,1.0,1.0
2903,200078,5806,0.022616114314880385,1.0,1.0
2904,200128,5808,0.059566692196996,1.0,1.0
2905,200194,5810,0.03292074824704318,1.0,1.0
2906,200276,5812,0.026981336177052385,1.0,1.0
2907,200342,5814,0.033104444882269754,1.0,1.0
2908,200424,5816,0.04832042583034661,1.0,1.0
2909,200506,5818,0.027054603062076306,1.0,1.0
2910,200556,5820,0.061961852910739884,1.0,1.0
2911,200622,5822,0.043979153427244594,1.0,1.0
2912,200688,5824,0.030361154983289843,1.0,1.0
2913,200754,5826,0.029813563569826056,1.0,1.0
2914,200804,5828,0.03129895108368377,1.0,1.0
2915,200886,5830,0.030056464797322345,1.0,1.0
2916,200952,5832,0.042049807417792226,1.0,1.0
2917,201018,5834,0.031159834344407902,1.0,1.0
2918,201100,5836,0.05430115985522253,1.0,1.0
2919,201182,5838,0.04173838494482539,1.0,1.0
2920,201248,5840,0.029583191196239693,1.0,1.0
2921,201330,5842,0.02029886697165239,1.0,1.0
2922,201396,5844,0.019727809357422823,1.0,1.0
2923,201478,5846,0.021325767157052943,1.0,1.0
2924,201560,5848,0.025664605261407587,1.0,1.0
2925,201626,5850,0.02633324614040191,1.0,1.0
2926,201692,5852,0.03591428476556758,1.0,1.0
2927,201742,5854,0.03252741548145337,1.0,1.0
2928,201808,5856,0.020891017440636084,1.0,1.0
2929,201874,5858,0.01616350782917375,1.0,1.0
2930,201956,5860,0.027942968592183887,1.0,1.0
2931,202006,5862,0.03887109163813491,1.0,1.0
2932,202088,5864,0.019120316728138,1.0,1.0
2933,202154,5866,0.02610081293766267,1.0,1.0
2934,202220,5868,0.030878815210624345,1.0,1.0
2935,202302,5870,0.027647266855173706,1.0,1.0
2936,202368,5872,0.026659293773508886,1.0,1.0
2937,202434,5874,0.030939017410270345,1.0,1.0
2938,202500,5876,0.023767776585144774,1.0,1.0
2939,202566,5878,0.020592768413451167,1.0,1.0
2940,202648,5880,0.017811366128744874,1.0,1.0
2941,202698,5882,0.042245525627874696,1.0,1.0
2942,202780,5884,0.021007965003647655,1.0,1.0
2943,202862,5886,0.023696031475656378,1.0,1.0
2944,202944,5888,0.021041147525307374,1.0,1.0
2945,203026,5890,0.01879883879366673,1.0,1.0
2946,203108,5892,0.018444619606298007,1.0,1.0
2947,203174,5894,0.036305443277933586,1.0,1.0
2948,203240,5896,0.013984672698742174,1.0,1.0
2949,203290,5898,0.027129920721915824,1.0,1.0
2950,203356,5900,0.02812245571604586,1.0,1.0
2951,203438,5902,0.019370581360436075,1.0,1.0
2952,203504,5904,0.022151135881531305,1.0,1.0
2953,203570,5906,0.018868189188723326,1.0,1.0
2954,203652,5908,0.021296871097521687,1.0,1.0
2955,203734,5910,0.015793170391658434,1.0,1.0
2956,203816,5912,0.017558685916793736,1.0,1.0
2957,203882,5914,0.026665750572735993,1.0,1.0
2958,203932,5916,0.03418180602906377,1.0,1.0
2959,204014,5918,0.01895174830777436,1.0,1.0
2960,204096,5920,0.030683153064425817,1.0,1.0
2961,204146,5922,0.0295307952538727,1.0,1.0
2962,204196,5924,0.035109607353268284,1.0,1.0
2963,204262,5926,0.04693473681867691,1.0,1.0
2964,204312,5928,0.033539933261786815,1.0,1.0
2965,204378,5930,0.021417926594678824,1.0,1.0
2966,204444,5932,0.042179873884111124,1.0,1.0
2967,204510,5934,0.018721411956241243,1.0,1.0
2968,204592,5936,0.031208062921811643,1.0,1.0
2969,204658,5938,0.030199907060647967,1.0,1.0
2970,204740,5940,0.013904754031280931,1.0,1.0
2971,204822,5942,0.018657796144447864,1.0,1.0
2972,204904,5944,0.028235495685845068,1.0,1.0
2973,204970,5946,0.054740272891276476,1.0,1.0
2974,205036,5948,0.02426145602470822,1.0,1.0
2975,205102,5950,0.02948343781167804,1.0,1.0
2976,205152,5952,0.04775979389080689,1.0,1.0
2977,205234,5954,0.04257915837980104,1.0,1.0
2978,205300,5956,0.016832897186963257,1.0,1.0
2979,205366,5958,0.018637726584060488,1.0,1.0
2980,205432,5960,0.051410912510300256,1.0,1.0
2981,205514,5962,0.019092880299710693,1.0,1.0
2982,205612,5964,0.018847349102373765,1.0,1.0
2983,205694,5966,0.027306256832915064,1.0,1.0
2984,205776,5968,0.02075944119979948,1.0,1.0
2985,205858,5970,0.036856380486683375,1.0,1.0
2986,205924,5972,0.046302748863079314,1.0,1.0
2987,205974,5974,0.03533135114183945,1.0,1.0
2988,206040,5976,0.029549951222512763,1.0,1.0
2989,206090,5978,0.044306628892999335,1.0,1.0
2990,206156,5980,0.032965687012719874,1.0,1.0
2991,206222,5982,0.030096530053814696,1.0,1.0
2992,206288,5984,0.037332564462422016,1.0,1.0
2993,206370,5986,0.03080985525234159,1.0,1.0
2994,206436,5988,0.022081096906905188,1.0,1.0
2995,206518,5990,0.009253703469176314,1.0,1.0
2996,206600,5992,0.019957037650736708,1.0,1.0
2997,206650,5994,0.041382919444060924,1.0,1.0
2998,206716,5996,0.023719217794350024,1.0,1.0
2999,206798,5998,0.04662626598996365,1.0,1.0
3000,206864,6000,0.023632971140215148,1.0,1.0
3001,206914,6002,0.044713656466865835,1.0,1.0
3002,206964,6004,0.03436558998573602,1.0,1.0
3003,207046,6006,0.021774812638519166,1.0,1.0
3004,207128,6008,0.024558087266713324,1.0,1.0
3005,207194,6010,0.03491966128947399,1.0,1.0
3006,207260,6012,0.02704437536404165,1.0,1.0
3007,207342,6014,0.023647657456191917,1.0,1.0
3008,207408,6016,0.020009393772099315,1.0,1.0
3009,207474,6018,0.031453529608958426,1.0,1.0
3010,207540,6020,0.0602894054995481,1.0,1.0
3011,207622,6022,0.023698556804406364,1.0,1.0
3012,207704,6024,0.021572035382816532,1.0,1.0
3013,207770,6026,0.02065673272191506,1.0,1.0
3014,207836,6028,0.02148815701026101,1.0,1.0
3015,207918,6030,0.030812321942037896,1.0,1.0
3016,207984,6032,0.02380324585037634,1.0,1.0
3017,208066,6034,0.023173546273571613,1.0,1.0
3018,208132,6036,0.02654498297903478,1.0,1.0
3019,208198,6038,0.022048113475744736,1.0,1.0
3020,208264,6040,0.06036482002537489,1.0,1.0
3021,208330,6042,0.032355864069838966,1.0,1.0
3022,208396,6044,0.021472522326297396,1.0,1.0
3023,208462,6046,0.020405408681036664,1.0,1.0
3024,208528,6048,0.04649025644321334,1.0,1.0
3025,208594,6050,0.023390501393546217,1.0,1.0
3026,208660,6052,0.030091712691270627,1.0,1.0
3027,208742,6054,0.01999084980371684,1.0,1.0
3028,208808,6056,0.03730650942806264,1.0,1.0
3029,208874,6058,0.04951741779829182,1.0,1.0
3030,208956,6060,0.023645142465437027,1.0,1.0
3031,209022,6062,0.028720212397735305,1.0,1.0
3032,209088,6064,0.021091121719713436,1.0,1.0
3033,209154,6066,0.04618682823163912,1.0,1.0
3034,209220,6068,0.03724184480964939,1.0,1.0
3035,209286,6070,0.02149428043158217,1.0,1.0
3036,209352,6072,0.02506481699938537,1.0,1.0
3037,209418,6074,0.0198836274572217,1.0,1.0
3038,209500,6076,0.01961174470934026,1.0,1.0
3039,209550,6078,0.03475811388967406,1.0,1.0
3040,209616,6080,0.024042807307472724,1.0,1.0
3041,209698,6082,0.012509322926790637,1.0,1.0
3042,209764,6084,0.02324980284502654,1.0,1.0
3043,209830,6086,0.024181052130802527,1.0,1.0
3044,209896,6088,0.6114639582052218,0.5,0.7272727272727273
3045,209962,6090,0.030000064025178158,1.0,1.0
3046,210028,6092,0.030646403851436153,1.0,1.0
3047,210110,6094,0.032785381797616045,1.0,1.0
3048,210160,6096,0.03609740211576475,1.0,1.0
3049,210226,6098,0.02234307135061564,1.0,1.0
3050,210292,6100,0.021423331897516197,1.0,1.0
3051,210342,6102,0.03201969605467312,1.0,1.0
3052,210392,6104,0.05028250771296546,1.0,1.0
3053,210458,6106,0.026041181793112902,1.0,1.0
3054,210524,6108,0.026189017424063182,1.0,1.0
3055,210590,6110,0.03726481858282589,1.0,1.0
3056,210672,6112,0.031608347700971644,1.0,1.0
3057,210738,6114,0.04922585816088594,1.0,1.0
3058,210788,6116,0.0492369110558021,1.0,1.0
3059,210838,6118,0.02965514825424857,1.0,1.0
3060,210904,6120,0.02140287880184042,1.0,1.0
3061,210954,6122,0.056532581905641886,1.0,1.0
3062,211020,6124,0.034611849069106346,1.0,1.0
3063,211102,6126,0.025177971989840557,1.0,1.0
3064,211184,6128,0.017839442098832453,1.0,1.0
3065,211250,6130,0.027981076443006184,1.0,1.0
3066,211332,6132,0.02401223183766348,1.0,1.0
3067,211398,6134,0.026272781156448974,1.0,1.0
3068,211448,6136,0.04077458368542579,1.0,1.0
3069,211514,6138,0.03165021574967373,1.0,1.0
3070,211596,6140,0.014434692311976286,1.0,1.0
3071,211646,6142,0.04152354415701443,1.0,1.0
3072,211696,6144,0.03291399743854182,1.0,1.0
3073,211762,6146,0.050398190292099396,1.0,1.0
3074,211844,6148,0.0247380834092883,1.0,1.0
3075,211910,6150,0.033311496593074176,1.0,1.0
3076,211976,6152,0.023250174088307672,1.0,1.0
3077,212026,6154,0.04096868143331047,1.0,1.0
3078,212108,6156,0.01595997936240199,1.0,1.0
3079,212174,6158,0.024992204292620633,1.0,1.0
3080,212240,6160,0.04496756162398974,1.0,1.0
3081,212322,6162,0.019737254966897096,1.0,1.0
3082,212388,6164,0.04226061059095989,1.0,1.0
3083,212454,6166,0.02711009865936802,1.0,1.0
3084,212504,6168,0.06755816442414335,1.0,1.0
3085,212570,6170,0.029031579847874057,1.0,1.0
3086,212636,6172,0.024279312529987832,1.0,1.0
3087,212702,6174,0.024443089686822538,1.0,1.0
3088,212752,6176,0.03506345591307584,1.0,1.0
3089,212834,6178,0.011096307845134953,1.0,1.0
3090,212900,6180,0.03868467508422651,1.0,1.0
3091,212966,6182,0.021634212224051732,1.0,1.0
3092,213016,6184,0.045031370532430524,1.0,1.0
3093,213082,6186,0.028033856303271598,1.0,1.0
3094,213148,6188,0.024386700723954748,1.0,1.0
3095,213198,6190,0.03409422436438637,1.0,1.0
3096,213280,6192,0.026160185084193443,1.0,1.0
3097,213346,6194,0.020135988400413,1.0,1.0
3098,213412,6196,0.05305275082965899,1.0,1.0
3099,213478,6198,0.022255507459761455,1.0,1.0
3100,213544,6200,0.03278206067060952,1.0,1.0
3101,213594,6202,0.042366642961300265,1.0,1.0
3102,213660,6204,0.01965460878978966,1.0,1.0
3103,213726,6206,0.022722713578046075,1.0,1.0
3104,213792,6208,0.018076116944840945,1.0,1.0
3105,213858,6210,0.03276066104542968,1.0,1.0
3106,213924,6212,0.021327068948807117,1.0,1.0
3107,213974,6214,0.033763307793023035,1.0,1.0
3108,214056,6216,0.017917172481844688,1.0,1.0
3109,214138,6218,0.04131126184466993,1.0,1.0
3110,214220,6220,0.02361842603583309,1.0,1.0
3111,214286,6222,0.027051412197483728,1.0,1.0
3112,214368,6224,0.01931942304276067,1.0,1.0
3113,214418,6226,0.04465620720224112,1.0,1.0
3114,214484,6228,0.03721831578232884,1.0,1.0
3115,214550,6230,0.02146187897109968,1.0,1.0
3116,214616,6232,0.04126019691599225,1.0,1.0
3117,214682,6234,0.040772882260138754,1.0,1.0
3118,214764,6236,0.01795068344830778,1.0,1.0
3119,214830,6238,0.04005675256556853,1.0,1.0
3120,214896,6240,0.04875618240501823,1.0,1.0
3121,214962,6242,0.02102607017945881,1.0,1.0
3122,215028,6244,0.02928110831237802,1.0,1.0
3123,215094,6246,0.03492870960547663,1.0,1.0
3124,215160,6248,0.02347708087816529,1.0,1.0
3125,215242,6250,0.020366369436316378,1.0,1.0
3126,215324,6252,0.01984216820005457,1.0,1.0
3127,215406,6254,0.023443412447817415,1.0,1.0
3128,215488,6256,0.019009962041854574,1.0,1.0
3129,215538,6258,0.05102967003746339,1.0,1.0
3130,215604,6260,0.017758982913218185,1.0,1.0
3131,215686,6262,0.02261894302611566,1.0,1.0
3132,215752,6264,0.025671590537557475,1.0,1.0
3133,215802,6266,0.037946947987288364,1.0,1.0
3134,215868,6268,0.024364476563071547,1.0,1.0
3135,215950,6270,0.017363264397047263,1.0,1.0
3136,216032,6272,0.03791339144168312,1.0,1.0
3137,216114,6274,0.018235890732608624,1.0,1.0
3138,216180,6276,0.04949076976588405,1.0,1.0
3139,216246,6278,0.023408701334878934,1.0,1.0
3140,216312,6280,0.020581195944260958,1.0,1.0
3141,216362,6282,0.027409214155983838,1.0,1.0
3142,216444,6284,0.018668916905091634,1.0,1.0
3143,216510,6286,0.023080570291512094,1.0,1.0
3144,216592,6288,0.02571576346200146,1.0,1.0
3145,216658,6290,0.03329823798401837,1.0,1.0
3146,216740,6292,0.02489072387059345,1.0,1.0
3147,216806,6294,0.029872543701099732,1.0,1.0
3148,216888,6296,0.02149351694759428,1.0,1.0
3149,216954,6298,0.0453227025261155,1.0,1.0
3150,217036,6300,0.026483627969945585,1.0,1.0
3151,217102,6302,0.023993752256777866,1.0,1.0
3152,217168,6304,0.022724233645496875,1.0,1.0
3153,217234,6306,0.033035214803636935,1.0,1.0
3154,217284,6308,0.029795091866635443,1.0,1.0
3155,217366,6310,0.021535775854670584,1.0,1.0
3156,217432,6312,0.02879667317421055,1.0,1.0
3157,217482,6314,0.05959718715932094,1.0,1.0
3158,217548,6316,0.055837887231369406,1.0,1.0
3159,217614,6318,0.02670062277525207,1.0,1.0
3160,217680,6320,0.019283871113002962,1.0,1.0
3161,217762,6322,0.015390763659263378,1.0,1.0
3162,217844,6324,0.023540698851171736,1.0,1.0
3163,217910,6326,0.029313547960251183,1.0,1.0
3164,217976,6328,0.02703361976666088,1.0,1.0
3165,218042,6330,0.019360763742356294,1.0,1.0
3166,218108,6332,0.05248606943604316,1.0,1.0
3167,218190,6334,0.015815526214417838,1.0,1.0
3168,218256,6336,0.025713741814656466,1.0,1.0
3169,218338,6338,0.020924972192065357,1.0,1.0
3170,218420,6340,0.028050865526614642,1.0,1.0
3171,218502,6342,0.01657148392378641,1.0,1.0
3172,218568,6344,0.024524811130533487,1.0,1.0
3173,218650,6346,0.01897782201607679,1.0,1.0
3174,218716,6348,0.025143972833475386,1.0,1.0
3175,218782,6350,0.03165284813687013,1.0,1.0
3176,218848,6352,0.04130010038645788,1.0,1.0
3177,218930,6354,0.04588414274203473,1.0,1.0
3178,218996,6356,0.025688246386613402,1.0,1.0
3179,219062,6358,0.03468123496734438,1.0,1.0
3180,219144,6360,0.018945535470395215,1.0,1.0
3181,219210,6362,0.026618613286767893,1.0,1.0
3182,219276,6364,0.03445967234061657,1.0,1.0
3183,219358,6366,0.027117724874604794,1.0,1.0
3184,219424,6368,0.02970790668619911,1.0,1.0
3185,219506,6370,0.021100523159776653,1.0,1.0
3186,219588,6372,0.03299222865122286,1.0,1.0
3187,219654,6374,0.02381510620548011,1.0,1.0
3188,219720,6376,0.04029866150124337,1.0,1.0
3189,219786,6378,0.06734138011474525,1.0,1.0
3190,219868,6380,0.02072083097141956,1.0,1.0
3191,219918,6382,0.030204254174219142,1.0,1.0
3192,220000,6384,0.01658729226075703,1.0,1.0
3193,220050,6386,0.027736982941174423,1.0,1.0
3194,220132,6388,0.01930073184907794,1.0,1.0
3195,220198,6390,0.03725942718371975,1.0,1.0
3196,220264,6392,0.02409277111985482,1.0,1.0
3197,220346,6394,0.02730689832343902,1.0,1.0
3198,220412,6396,0.01933550456621425,1.0,1.0
3199,220478,6398,0.024741349179761497,1.0,1.0
3200,220560,6400,0.020958942663851197,1.0,1.0
3201,220626,6402,0.02312937635918253,1.0,1.0
3202,220708,6404,0.020035376049495145,1.0,1.0
3203,220790,6406,0.02215760670025695,1.0,1.0
3204,220856,6408,0.02500680490558036,1.0,1.0
3205,220938,6410,0.018749814434557414,1.0,1.0
3206,221004,6412,0.03504480701503945,1.0,1.0
3207,221086,6414,0.04033715442589667,1.0,1.0
3208,221136,6416,0.03337605535038885,1.0,1.0
3209,221202,6418,0.023005631780534008,1.0,1.0
3210,221252,6420,0.0411625444402634,1.0,1.0
3211,221318,6422,0.03738525935780426,1.0,1.0
3212,221384,6424,0.018295305745750313,1.0,1.0
3213,221466,6426,0.02174603870353746,1.0,1.0
3214,221548,6428,0.02334316418136638,1.0,1.0
3215,221614,6430,0.026584549992789162,1.0,1.0
3216,221680,6432,0.022049989015939797,1.0,1.0
3217,221762,6434,0.023374793182760097,1.0,1.0
3218,221844,6436,0.029517738880569626,1.0,1.0
3219,221926,6438,0.017957927182750914,1.0,1.0
3220,222008,6440,0.0168810425919936,1.0,1.0
3221,222090,6442,0.025672948435848147,1.0,1.0
3222,222156,6444,0.03272030489992321,1.0,1.0
3223,222222,6446,0.02672718178736897,1.0,1.0
3224,222288,6448,0.02647281736328071,1.0,1.0
3225,222370,6450,0.022487079864954074,1.0,1.0
3226,222436,6452,0.025110313582388598,1.0,1.0
3227,222518,6454,0.036069182815128935,1.0,1.0
3228,222600,6456,0.01895133959018299,1.0,1.0
3229,222666,6458,0.02477796612661232,1.0,1.0
3230,222732,6460,0.022598841742976283,1.0,1.0
3231,222798,6462,0.04168638918255617,1.0,1.0
3232,222864,6464,0.030697875974504112,1.0,1.0
3233,222914,6466,0.041484241635927614,1.0,1.0
3234,222980,6468,0.027183214677921754,1.0,1.0
3235,223062,6470,0.0176215670338496,1.0,1.0
3236,223128,6472,0.023769475027522444,1.0,1.0
3237,223210,6474,0.017982272138623794,1.0,1.0
3238,223292,6476,0.017035960658928245,1.0,1.0
3239,223342,6478,0.03647331274797896,1.0,1.0
3240,223408,6480,0.025250475004531835,1.0,1.0
3241,223474,6482,0.02229132411130088,1.0,1.0
3242,223540,6484,0.021264483486030317,1.0,1.0
3243,223622,6486,0.01810775786263303,1.0,1.0
3244,223672,6488,0.055669070276309664,1.0,1.0
3245,223738,6490,0.08289662817998646,1.0,1.0
3246,223804,6492,0.03506028740405598,1.0,1.0
3247,223870,6494,0.02577209545805257,1.0,1.0
3248,223936,6496,0.028470873933971144,1.0,1.0
3249,224018,6498,0.03485209073959496,1.0,1.0
3250,224084,6500,0.023509054874202916,1.0,1.0
3251,224166,6502,0.01565828231399564,1.0,1.0
3252,224232,6504,0.03192327099971783,1.0,1.0
3253,224298,6506,0.039937746468151764,1.0,1.0
3254,224364,6508,0.02622443709702633,1.0,1.0
3255,224430,6510,0.01692469498963214,1.0,1.0
3256,224480,6512,0.036255661259681445,1.0,1.0
3257,224546,6514,0.018318104385209557,1.0,1.0
3258,224612,6516,0.02146915124282618,1.0,1.0
3259,224694,6518,0.021234715905404652,1.0,1.0
3260,224760,6520,0.03023066173723086,1.0,1.0
3261,224826,6522,0.026017205647452354,1.0,1.0
3262,224908,6524,0.019001089341183535,1.0,1.0
